,time,longitude,latitude
137,2023-12-10 18:18:29,19.91834681021735,50.067453692443884
138,2023-12-10 18:18:39,19.91844363485183,50.06742869264072
139,2023-12-10 18:18:49,19.918540459486305,50.06740369283755
140,2023-12-10 18:18:59,19.918637284120784,50.06737869303439
141,2023-12-10 18:19:09,19.918734108755263,50.067353693231226
142,2023-12-10 18:19:19,19.91883093338974,50.06732869342806
143,2023-12-10 18:19:29,19.918927758024218,50.06730369362489
144,2023-12-10 18:19:39,19.919024582658697,50.067278693821734
145,2023-12-10 18:19:49,19.919121407293172,50.06725369401857
146,2023-12-10 18:19:59,19.91921823192765,50.0672286942154
147,2023-12-10 18:20:09,19.919315056562127,50.067203694412235
148,2023-12-10 18:20:19,19.919411881196606,50.067178694609076
149,2023-12-10 18:20:29,19.919508705831085,50.06715369480591
150,2023-12-10 18:20:39,19.91960553046556,50.067128695002744
151,2023-12-10 18:20:49,19.91970235510004,50.067103695199584
152,2023-12-10 18:20:59,19.919799179734518,50.06707869539642
153,2023-12-10 18:21:09,19.919896004368994,50.06705369559325
154,2023-12-10 18:21:19,19.919992829003473,50.067028695790086
155,2023-12-10 18:21:29,19.92008965363795,50.06700369598693
156,2023-12-10 18:21:39,19.920186478272427,50.06697869618376
157,2023-12-10 18:21:49,19.920283302906906,50.066953696380594
158,2023-12-10 18:21:59,19.92038012754138,50.06692869657743
159,2023-12-10 18:22:09,19.92047695217586,50.06690369677427
160,2023-12-10 18:22:19,19.920550219631973,50.06693043926395
161,2023-12-10 18:22:29,19.920594940991524,50.06701988198305
162,2023-12-10 18:22:39,19.920685676609622,50.067007086488125
163,2023-12-10 18:22:49,19.920782281434107,50.066981250314136
164,2023-12-10 18:22:59,19.920878886258592,50.066955414140146
165,2023-12-10 18:23:09,19.920975491083077,50.06692957796616
166,2023-12-10 18:23:19,19.921072095907558,50.06690374179217
167,2023-12-10 18:23:29,19.921168700732043,50.06687790561818
168,2023-12-10 18:23:39,19.921265305556528,50.06685206944419
169,2023-12-10 18:23:49,19.921361910381012,50.0668262332702
170,2023-12-10 18:23:59,19.921458515205494,50.06680039709621
171,2023-12-10 18:24:09,19.92155512002998,50.06677456092221
172,2023-12-10 18:24:19,19.921651724854463,50.06674872474822
173,2023-12-10 18:24:29,19.921748329678945,50.06672288857423
174,2023-12-10 18:24:39,19.92184493450343,50.066697052400244
175,2023-12-10 18:24:49,19.921941539327914,50.066671216226254
176,2023-12-10 18:24:59,19.9220381441524,50.066645380052265
177,2023-12-10 18:25:09,19.92213474897688,50.066619543878275
178,2023-12-10 18:25:19,19.922231353801365,50.066593707704286
179,2023-12-10 18:25:29,19.9223279601639,50.06656787728962
180,2023-12-10 18:25:39,19.922424583657865,50.06654211102457
181,2023-12-10 18:25:49,19.922521207151824,50.06651634475951
182,2023-12-10 18:25:59,19.922617830645784,50.06649057849446
183,2023-12-10 18:26:09,19.922714454139744,50.066464812229405
184,2023-12-10 18:26:19,19.922782216046745,50.06649072015582
185,2023-12-10 18:26:29,19.922837202513946,50.06655826722532
186,2023-12-10 18:26:39,19.922934821219968,50.0665799602711
187,2023-12-10 18:26:49,19.923028774794158,50.06661251144346
188,2023-12-10 18:26:59,19.92311694124829,50.066657932855186
189,2023-12-10 18:27:09,19.92318423946779,50.06673
190,2023-12-10 18:27:19,19.923281340637427,50.06673402191229
191,2023-12-10 18:27:29,19.92331296341403,50.06682889024209
192,2023-12-10 18:27:39,19.92334458619063,50.066923758571896
193,2023-12-10 18:27:49,19.923382922941293,50.06701584588259
194,2023-12-10 18:27:59,19.9234402283667,50.06709693309449
195,2023-12-10 18:28:09,19.923516651384826,50.06716046527488
196,2023-12-10 18:28:19,19.923598024731948,50.06721858909425
197,2023-12-10 18:28:29,19.92367,50.06727
198,2023-12-10 18:07:54,19.92608,50.06284
199,2023-12-10 18:08:04,19.926177014250012,50.0628642535625
200,2023-12-10 18:08:14,19.92627402850003,50.06288850712501
201,2023-12-10 18:08:24,19.92637104275004,50.06291276068751
202,2023-12-10 18:08:34,19.926468057000058,50.06293701425002
203,2023-12-10 18:08:44,19.926560337170855,50.062973049811916
204,2023-12-10 18:08:54,19.926628266283622,50.06304357279707
205,2023-12-10 18:09:04,19.92664,50.06313981255103
206,2023-12-10 18:09:14,19.92663624579371,50.06323945361441
207,2023-12-10 18:09:24,19.92661729716724,50.06333764195157
208,2023-12-10 18:09:34,19.92659834854077,50.06343583028873
209,2023-12-10 18:09:44,19.9265793999143,50.063534018625894
210,2023-12-10 18:09:54,19.92656045128783,50.06363220696306
211,2023-12-10 18:10:04,19.92654150266136,50.06373039530022
212,2023-12-10 18:10:14,19.926490710953438,50.0637892856537
213,2023-12-10 18:10:24,19.926390727478267,50.06378746777233
214,2023-12-10 18:10:34,19.926290744003094,50.06378564989096
215,2023-12-10 18:10:44,19.926190760527923,50.0637838320096
216,2023-12-10 18:10:54,19.926090777052753,50.06378201412823
217,2023-12-10 18:11:04,19.92599079357758,50.06378019624686
218,2023-12-10 18:11:14,19.92589081010241,50.0637783783655
219,2023-12-10 18:11:24,19.92579082662724,50.06377656048413
220,2023-12-10 18:11:34,19.92569084315207,50.06377474260276
221,2023-12-10 18:11:44,19.925590859676895,50.0637729247214
222,2023-12-10 18:11:54,19.925490876201724,50.06377110684003
223,2023-12-10 18:12:04,19.92543,50.06380911373692
224,2023-12-10 18:12:14,19.925340919386073,50.06381757052871
225,2023-12-10 18:12:24,19.92524095655542,50.06381484426969
226,2023-12-10 18:12:34,19.92514099372477,50.063812118010674
227,2023-12-10 18:12:44,19.925041030894118,50.063809391751654
228,2023-12-10 18:12:54,19.924941068063468,50.06380666549264
229,2023-12-10 18:13:04,19.92484110523282,50.06380393923362
230,2023-12-10 18:13:14,19.924741142402166,50.0638012129746
231,2023-12-10 18:13:24,19.924641179571516,50.063798486715584
232,2023-12-10 18:13:34,19.924541216740863,50.063795760456564
233,2023-12-10 18:13:44,19.924441253910214,50.06379303419755
234,2023-12-10 18:13:54,19.92434129107956,50.06379030793853
235,2023-12-10 18:14:04,19.924247207837418,50.06382184313945
236,2023-12-10 18:14:14,19.92422210167123,50.063884203342454
237,2023-12-10 18:14:24,19.92414831485303,50.063910354455246
238,2023-12-10 18:14:34,19.92404910871084,50.06392292988172
239,2023-12-10 18:14:44,19.923949902568644,50.063935505308194
240,2023-12-10 18:14:54,19.923850696426452,50.06394808073467
241,2023-12-10 18:15:04,19.923751490284257,50.06396065616115
242,2023-12-10 18:15:14,19.923652284142065,50.063973231587624
243,2023-12-10 18:15:24,19.92355307799987,50.0639858070141
244,2023-12-10 18:15:34,19.92356713383348,50.06403713383348
245,2023-12-10 18:15:44,19.92360912201722,50.064126445295194
246,2023-12-10 18:15:54,19.923644721549977,50.064219894068685
247,2023-12-10 18:16:04,19.92368026489157,50.064313364214456
248,2023-12-10 18:16:14,19.923715765985712,50.06440685042903
249,2023-12-10 18:16:24,19.92375126707985,50.064500336643604
250,2023-12-10 18:16:34,19.92378676817399,50.06459382285817
251,2023-12-10 18:16:44,19.923822269268133,50.064687309072745
252,2023-12-10 18:16:54,19.92385777036227,50.06478079528731
253,2023-12-10 18:17:04,19.923893271456414,50.064874281501886
254,2023-12-10 18:17:14,19.923928772550553,50.06496776771645
255,2023-12-10 18:17:24,19.92395337917792,50.06506005384094
256,2023-12-10 18:17:34,19.92389838012097,50.06514357092742
257,2023-12-10 18:17:44,19.923843381064017,50.0652270880139
258,2023-12-10 18:17:54,19.923788382007068,50.06531060510038
259,2023-12-10 18:18:04,19.923733382950115,50.06539412218686
260,2023-12-10 18:18:14,19.92367838389316,50.06547763927335
261,2023-12-10 18:18:24,19.923623384836212,50.06556115635983
262,2023-12-10 18:18:34,19.92356838577926,50.06564467344631
263,2023-12-10 18:18:44,19.92351338672231,50.06572819053279
264,2023-12-10 18:18:54,19.923458387665356,50.06581170761927
265,2023-12-10 18:19:04,19.92339574399167,50.06588799639328
266,2023-12-10 18:19:14,19.923315434188844,50.065947581085695
267,2023-12-10 18:19:24,19.92323512438602,50.06600716577811
268,2023-12-10 18:19:34,19.9231548145832,50.066066750470526
269,2023-12-10 18:19:44,19.923068697635628,50.066115734234046
270,2023-12-10 18:19:54,19.922975248862137,50.066151333766804
271,2023-12-10 18:20:04,19.922881800088643,50.06618693329956
272,2023-12-10 18:20:14,19.922788351315152,50.06622253283232
273,2023-12-10 18:20:24,19.922694902541657,50.066258132365085
274,2023-12-10 18:20:34,19.92260305814931,50.066297674801966
275,2023-12-10 18:20:44,19.92251130258678,50.06633743554573
276,2023-12-10 18:20:54,19.922419547024248,50.06637719628949
277,2023-12-10 18:21:04,19.922324496376802,50.06640748883144
278,2023-12-10 18:21:14,19.92222788067162,50.0664332842867
279,2023-12-10 18:21:24,19.922131264966442,50.06645907974197
280,2023-12-10 18:21:34,19.92203464926126,50.06648487519723
281,2023-12-10 18:21:44,19.921938033556078,50.066510670652505
282,2023-12-10 18:21:54,19.9218414178509,50.06653646610777
283,2023-12-10 18:22:04,19.921744802145717,50.066562261563035
284,2023-12-10 18:22:14,19.921648186440535,50.0665880570183
285,2023-12-10 18:22:24,19.921551570735357,50.06661385247357
286,2023-12-10 18:22:34,19.921454955030175,50.06663964792884
287,2023-12-10 18:22:44,19.921358339324993,50.0666654433841
288,2023-12-10 18:22:54,19.921261723619814,50.06669123883937
289,2023-12-10 18:23:04,19.921165107914632,50.06671703429464
290,2023-12-10 18:23:14,19.921068492209454,50.066742829749906
291,2023-12-10 18:23:24,19.92097187650427,50.06676862520517
292,2023-12-10 18:23:34,19.92087526079909,50.066794420660436
293,2023-12-10 18:23:44,19.92077864509391,50.06682021611571
294,2023-12-10 18:23:54,19.92068202938873,50.06684601157097
295,2023-12-10 18:24:04,19.920585413683547,50.06687180702624
296,2023-12-10 18:24:14,19.92048879797837,50.066897602481504
297,2023-12-10 18:24:24,19.920392182273186,50.066923397936776
298,2023-12-10 18:24:34,19.92034251389215,50.066973370379074
299,2023-12-10 18:24:44,19.92037762623631,50.06706700329683
300,2023-12-10 18:24:54,19.92032729483927,50.067116181976964
301,2023-12-10 18:25:04,19.9202304671069,50.067141169778864
302,2023-12-10 18:25:14,19.92013363937453,50.06716615758077
303,2023-12-10 18:25:24,19.92003681164216,50.06719114538267
304,2023-12-10 18:25:34,19.91993998390979,50.06721613318457
305,2023-12-10 18:25:44,19.919843156177414,50.06724112098647
306,2023-12-10 18:25:54,19.919746328445044,50.067266108788374
307,2023-12-10 18:26:04,19.919649500712673,50.06729109659028
308,2023-12-10 18:26:14,19.919552672980302,50.06731608439218
309,2023-12-10 18:26:24,19.91945584524793,50.06734107219408
310,2023-12-10 18:26:34,19.91935901751556,50.06736605999598
311,2023-12-10 18:26:44,19.91926218978319,50.067391047797884
312,2023-12-10 18:26:54,19.91916536205082,50.067416035599784
313,2023-12-10 18:27:04,19.919068432840785,50.06744062617819
314,2023-12-10 18:27:14,19.91897148449502,50.067465141851834
315,2023-12-10 18:27:24,19.91887453614926,50.06748965752547
316,2023-12-10 18:27:34,19.918777587803497,50.067514173199115
317,2023-12-10 18:27:44,19.918680639457737,50.06753868887275
318,2023-12-10 18:27:54,19.918583691111976,50.067563204546396
319,2023-12-10 18:28:04,19.918486742766213,50.06758772022003
320,2023-12-10 18:28:14,19.918389794420452,50.06761223589368
321,2023-12-10 18:28:24,19.91829284607469,50.06763675156731
322,2023-12-10 18:28:34,19.91819457045176,50.06765507580263
323,2023-12-10 18:28:44,19.918111836445075,50.06768400289369
324,2023-12-10 18:28:54,19.918124839848755,50.067783153846754
325,2023-12-10 18:29:04,19.918137843252435,50.06788230479982
326,2023-12-10 18:29:14,19.918150846656115,50.06798145575287
327,2023-12-10 18:29:24,19.918163850059795,50.068080606705934
328,2023-12-10 18:29:34,19.918176853463475,50.068179757658996
329,2023-12-10 18:29:44,19.918189856867155,50.06827890861206
330,2023-12-10 18:29:54,19.918202860270835,50.06837805956511
331,2023-12-10 18:30:04,19.918215863674515,50.068477210518175
332,2023-12-10 18:30:14,19.918228867078195,50.06857636147124
333,2023-12-10 18:30:24,19.918241870481875,50.06867551242429
334,2023-12-10 18:30:34,19.918254873885555,50.068774663377354
335,2023-12-10 18:30:44,19.918267877289235,50.068873814330416
336,2023-12-10 18:30:54,19.918196363308983,50.06892162104535
337,2023-12-10 18:31:04,19.91809647923425,50.068926434735694
338,2023-12-10 18:31:14,19.917996595159515,50.06893124842605
339,2023-12-10 18:31:24,19.917896711084783,50.06893606211639
340,2023-12-10 18:31:34,19.91779682701005,50.068940875806746
341,2023-12-10 18:31:44,19.91769694293532,50.06894568949709
342,2023-12-10 18:31:54,19.917597058860586,50.06895050318744
343,2023-12-10 18:32:04,19.91749717478585,50.06895531687779
344,2023-12-10 18:32:14,19.9174,50.068962712433276
345,2023-12-10 18:32:24,19.917330274228412,50.06900198288237
346,2023-12-10 18:32:34,19.917343973626746,50.06910104007032
347,2023-12-10 18:32:44,19.91735767302508,50.069200097258275
348,2023-12-10 18:32:54,19.917371372423414,50.06929915444623
349,2023-12-10 18:33:04,19.917385071821748,50.06939821163418
350,2023-12-10 18:33:14,19.917398771220082,50.06949726882214
351,2023-12-10 18:33:24,19.917412470618416,50.06959632601009
352,2023-12-10 18:33:34,19.91742617001675,50.069695383198045
353,2023-12-10 18:33:44,19.917439869415084,50.069794440386
354,2023-12-10 18:33:54,19.917453568813418,50.06989349757395
355,2023-12-10 18:34:04,19.917407128294137,50.06994440597549
356,2023-12-10 18:34:14,19.917307473718314,50.069952710523474
357,2023-12-10 18:34:24,19.917207819142487,50.06996101507146
358,2023-12-10 18:34:34,19.917108164566663,50.069969319619446
359,2023-12-10 18:34:44,19.91700850999084,50.069977624167436
360,2023-12-10 18:34:54,19.916908855415013,50.06998592871542
361,2023-12-10 18:35:04,19.91680920083919,50.0699942332634
362,2023-12-10 18:35:14,19.916709546263366,50.07000253781139
363,2023-12-10 18:35:24,19.916618010725394,50.07000005362696
364,2023-12-10 18:35:34,19.91659839911188,50.0699019955594
365,2023-12-10 18:35:44,19.9165848238211,50.06980306203211
366,2023-12-10 18:35:54,19.916533403912343,50.069753388806376
367,2023-12-10 18:36:04,19.916433667330647,50.069760642375954
368,2023-12-10 18:36:14,19.91633393074895,50.06976789594553
369,2023-12-10 18:36:24,19.916234194167256,50.06977514951511
370,2023-12-10 18:36:34,19.91613445758556,50.06978240308469
371,2023-12-10 18:36:44,19.916034721003864,50.069789656654265
372,2023-12-10 18:36:54,19.9160138135581,50.069696118636976
373,2023-12-10 18:37:04,19.91599682286645,50.069597572625405
374,2023-12-10 18:37:14,19.91598,50.0695
375,2023-12-10 17:59:45,19.92101,50.07004
376,2023-12-10 17:59:55,19.920949999999998,50.06996
377,2023-12-10 18:00:05,19.920885802943552,50.069883523139794
378,2023-12-10 18:00:15,19.920817408830665,50.06981056941938
379,2023-12-10 18:00:25,19.920762558309004,50.069730233236015
380,2023-12-10 18:00:35,19.920753129697182,50.06963188090587
381,2023-12-10 18:00:45,19.92075962004869,50.069532091751455
382,2023-12-10 18:00:55,19.920766110400194,50.06943230259705
383,2023-12-10 18:01:05,19.9207726007517,50.06933251344264
384,2023-12-10 18:01:15,19.920779091103206,50.069232724288234
385,2023-12-10 18:01:25,19.920785581454712,50.06913293513383
386,2023-12-10 18:01:35,19.92079207180622,50.06903314597942
387,2023-12-10 18:01:45,19.92079856215772,50.06893335682501
388,2023-12-10 18:01:55,19.920805052509227,50.0688335676706
389,2023-12-10 18:02:05,19.920811542860733,50.0687337785162
390,2023-12-10 18:02:15,19.92081803321224,50.06863398936179
391,2023-12-10 18:02:25,19.920824523563745,50.06853420020738
392,2023-12-10 18:02:35,19.920814750117927,50.06844661113732
393,2023-12-10 18:02:45,19.920735405697027,50.06840702848514
394,2023-12-10 18:02:55,19.920657923241937,50.0683727923242
395,2023-12-10 18:03:05,19.920560674057565,50.06835079281249
396,2023-12-10 18:03:15,19.920464304357644,50.06832409298221
397,2023-12-10 18:03:25,19.920367934657722,50.06829739315192
398,2023-12-10 18:03:35,19.9202715649578,50.068270693321644
399,2023-12-10 18:03:45,19.92017519525788,50.068243993491365
400,2023-12-10 18:03:55,19.920078825557958,50.06821729366108
401,2023-12-10 18:04:05,19.919982455858037,50.0681905938308
402,2023-12-10 18:04:15,19.919886086158115,50.06816389400052
403,2023-12-10 18:04:25,19.919789716458194,50.068137194170234
404,2023-12-10 18:04:35,19.919693346758272,50.068110494339955
405,2023-12-10 18:04:45,19.91959697705835,50.068083794509675
406,2023-12-10 18:04:55,19.91950060735843,50.06805709467939
407,2023-12-10 18:05:05,19.919404237658508,50.06803039484911
408,2023-12-10 18:05:15,19.919307867958587,50.06800369501883
409,2023-12-10 18:05:25,19.919211498258665,50.067976995188545
410,2023-12-10 18:05:35,19.919115128558744,50.067950295358266
411,2023-12-10 18:05:45,19.919018758858822,50.067923595527986
412,2023-12-10 18:05:55,19.9189223891589,50.0678968956977
413,2023-12-10 18:06:05,19.91882601945898,50.06787019586742
414,2023-12-10 18:06:15,19.918729649759058,50.06784349603714
415,2023-12-10 18:06:25,19.918633280059137,50.067816796206856
416,2023-12-10 18:06:35,19.918536910359215,50.06779009637658
417,2023-12-10 18:06:45,19.918440540659297,50.0677633965463
418,2023-12-10 18:06:55,19.918344170959376,50.06773669671601
419,2023-12-10 18:07:05,19.918245081492827,50.06773
420,2023-12-10 18:07:15,19.918186680305535,50.06767672122215
421,2023-12-10 18:07:25,19.91816242674303,50.06757970697213
422,2023-12-10 18:07:35,19.918086039820345,50.06752029334664
423,2023-12-10 18:07:45,19.9179863130449,50.06752768051519
424,2023-12-10 18:07:55,19.917886586269454,50.06753506768374
425,2023-12-10 18:08:05,19.917786859494008,50.067542454852294
426,2023-12-10 18:08:15,19.917687132718562,50.067549842020846
427,2023-12-10 18:08:25,19.917587405943117,50.0675572291894
428,2023-12-10 18:08:35,19.917488996533454,50.067546443674104
429,2023-12-10 18:08:45,19.917391377827435,50.06752475062832
430,2023-12-10 18:08:55,19.91729216909314,50.0675135140911
431,2023-12-10 18:09:05,19.917192514517318,50.067505209543114
432,2023-12-10 18:09:15,19.917093238288118,50.06750612695198
433,2023-12-10 18:09:25,19.916994598895734,50.06752256685071
434,2023-12-10 18:09:35,19.916895257858187,50.067527810314324
435,2023-12-10 18:09:45,19.916795337762313,50.06752381351049
436,2023-12-10 18:09:55,19.916695417666443,50.06751981670666
437,2023-12-10 18:10:05,19.91659549757057,50.06751581990282
438,2023-12-10 18:10:15,19.9164955774747,50.06751182309899
439,2023-12-10 18:10:25,19.916395657378825,50.06750782629515
440,2023-12-10 18:10:35,19.91629573728295,50.067503829491315
441,2023-12-10 18:10:45,19.91619581718708,50.06749983268748
442,2023-12-10 18:10:55,19.916095897091207,50.06749583588365
443,2023-12-10 18:11:05,19.915995976995337,50.067491839079814
444,2023-12-10 18:11:15,19.915896056899463,50.06748784227598
445,2023-12-10 18:11:25,19.915796136803593,50.06748384547215
446,2023-12-10 18:11:35,19.91569621670772,50.067479848668306
447,2023-12-10 18:11:45,19.91559629661185,50.06747585186447
448,2023-12-10 18:11:55,19.915496376515975,50.06747185506064
449,2023-12-10 18:12:05,19.9153964564201,50.067467858256805
450,2023-12-10 18:12:15,19.91529653632423,50.06746386145297
451,2023-12-10 18:12:25,19.915196616228357,50.06745986464914
